,id,status_group,longitude,latitude
7424,19540,functional,37.21315633,-3.24858505
7425,17886,functional,38.0771749,-4.20809022
7426,2095,functional,38.26588417,-7.77912077
7432,59686,functional,33.53179901,-2.97455947
7434,55054,functional,0.0,-2e-08
7435,21958,functional,34.71037425,-5.18580647
7437,69750,functional,34.71532571,-1.85802016
7438,40828,functional,31.87071042,-8.31270425
7440,52853,functional,35.55091579,-10.81405398
7441,20436,functional,35.31902135,-10.52246369
7442,2178,functional,37.97967223,-4.23539059
7443,70197,functional,37.12146871,-3.19066566
7445,58941,functional,34.22505173,-9.42143448
7446,61707,functional,33.09368825,-2.42922787
7448,61906,functional,38.97503055,-5.13159174
7449,48164,functional,34.85323261,-8.56789848
7451,56244,functional,31.15675265,-1.69761361
7453,20655,functional,36.099262599999996,-5.52409716
7456,65349,functional,33.72540144,-9.55551078
7458,1023,functional,31.55199588,-1.44486089
7459,1508,functional,35.89408658,-4.14556909
7461,70445,functional,35.49311583,-4.54539886
7463,26964,functional,38.86641715,-5.21196138
7464,32219,functional,31.65549686,-1.83478521
7465,16046,functional,36.88901011,-3.34917835
7468,67393,functional,37.25401093,-11.17538419
7470,23734,functional,38.216888399999995,-6.693236200000001
7471,73315,functional,34.76894197,-5.134810400000001
7475,4867,functional,30.33348315,-5.68313947
7476,21370,functional,37.56202785,-3.31025866
7477,65133,functional,29.74635369,-4.7310669999999995
7478,9373,functional,33.02050785,-5.23454338
7484,70576,functional,35.89433277,-6.05078431
7487,65816,functional,35.03725788,-9.42814629
7489,66966,functional,31.56232312,-2.89273563
7490,24844,functional,32.58631643,-3.99015007
7492,67978,functional,32.89057057,-4.12865831
7494,32444,functional,36.59231059,-2.44953815
7495,8155,functional,35.56382445,-7.94464579
7496,18982,functional,37.76210581,-7.04891772
7498,27856,functional,35.25447096,-8.25710844
7499,56866,functional,0.0,-2e-08
7500,58445,functional,36.89880222,-7.84516618
7501,41621,functional,32.97879496,-2.9363808999999996
7502,63893,functional,35.4599562,-2.18137492
7503,11225,functional,37.27756289999999,-3.47637823
7504,20613,functional,38.0808208,-4.48491598
7506,8756,functional,36.34378903,-6.15928397
7507,10638,functional,36.27303248,-11.22069498
7509,30237,functional,39.08738626,-6.98782145
7510,41182,functional,29.67801038,-4.71746632
7514,21019,functional,36.26819476,-7.6306688
7515,34756,functional,37.0988664,-6.81999573
7518,64906,functional,33.85106198,-9.28104623
7519,32519,functional,29.79035732,-5.34194676
7525,27034,functional,33.19115869,-8.94621871
7527,34995,functional,33.08332834,-4.05504256
7531,62636,functional,39.1722021,-4.76807154
7532,46592,functional,35.46986676,-4.46050101
7533,30362,functional,30.66659981,-2.89156132
7535,48207,functional,34.62790901,-9.35703437
7539,27483,functional,35.47576770000001,-4.4148853
7541,6024,functional,37.54919986,-3.33025007
7543,12513,functional,30.25507523,-4.6348156
7548,61051,functional,36.04146195,-6.35012015
7549,43717,functional,35.03954399,-11.55631115
7550,66773,functional,38.88103677,-8.42212337
7552,14014,functional,34.60327014,-4.96709508
7554,18004,functional,38.94565606,-10.85803807
7558,60508,functional,38.52938103,-5.21593646
7559,69680,functional,35.49198298,-7.93771153
7560,32334,functional,36.95179363,-3.25475108
7561,49944,functional,38.6269516,-5.20811321
7564,6160,functional,38.57591255,-5.24051217
7567,25806,functional,36.80663855,-3.39597726
7569,24315,functional,38.78149381,-5.06420528
7570,19994,functional,31.55204679,-1.43495706
7571,14533,functional,32.67406587,-3.67014319
7574,52399,functional,31.85220692,-1.29001691
7575,21410,functional,39.05791946,-5.29459555
7578,31438,functional,30.99587413,-1.70572041
7579,50605,functional,33.01414015,-3.87666525
7581,37714,functional,39.01242124,-8.525210099999999
7582,12458,functional,35.91204493,-6.09649328
7583,63847,functional,33.80037278,-9.53695142
7586,3701,functional,32.4157342,-3.26185601
7587,63176,functional,32.041419899999994,-8.56539518
7590,22345,functional,38.88179766,-7.73493487
7592,6689,functional,38.85158173,-5.78251387
7593,26308,functional,33.78243531,-9.58063594
7596,6353,functional,34.284655,-3.49416458
7599,59264,functional,32.75161702,-2.70057329
7602,1718,functional,40.17323789,-10.29255315
7603,67618,functional,30.979038800000005,-1.63540683
7606,44952,functional,39.62328808,-10.75402369
7607,68081,functional,29.61441634,-4.83814965
7609,53226,functional,33.18540621,-3.18726705
7610,72612,functional,34.50595245,-9.25046519
7611,15657,functional,29.98028837,-4.48115554
7612,15032,functional,30.82929798,-2.50016376
7613,71183,functional,31.09809257,-1.33355063
7616,18294,functional,36.68994913,-2.64719669
7617,2375,functional,30.9784374,-1.73089976
7618,24452,functional,37.71463101,-3.78476405
7619,60068,functional,36.66904777,-3.29541816
7620,22177,functional,0.0,-2e-08
7622,58770,functional,34.39159982,-2.96471794
7628,41385,functional,34.86896496,-4.37981911
7630,69554,functional,30.04653644,-4.71213606
7632,45162,functional,32.87077643,-2.04999337
7633,51277,functional,33.34903545,-8.08922731
7635,70560,functional,32.9019695,-9.15516647
7636,22059,functional,35.274560799999996,-10.83269551
7638,20485,functional,33.44030748,-4.63863415
7641,48612,functional,33.64894446,-4.13927931
7644,17850,functional,32.67415233,-2.56945866
7645,43902,functional,36.74356278,-3.40367702
7646,56723,functional,30.98136575,-1.68408356
7647,64536,functional,33.81916058,-9.13272677
7648,1233,functional,33.03858923,-8.95380519
7650,40374,functional,36.91163205,-3.24568694
7656,28449,functional,39.19313485,-8.38886369
7657,56904,functional,34.96843604,-8.59913799
7658,64601,functional,35.67506763,-8.21202876
7659,72436,functional,32.93962345,-4.12165431
7661,70599,functional,31.454033399999997,-1.51552392
7662,70655,functional,31.03154161,-7.49015967
7663,43023,functional,39.1901443,-6.90641274
7664,65545,functional,34.84156403,-10.98251182
7665,31000,functional,37.46587022,-3.28139844
7666,26482,functional,33.04084585,-9.10338104
7667,25686,functional,38.61703694,-4.83284928
7668,15651,functional,34.79036325,-8.75355394
7669,19192,functional,36.81035307,-3.16854552
7670,73785,functional,34.13447976,-3.46271196
7673,29595,functional,30.8540872,-1.41687719
7676,39443,functional,35.45589042,-4.18989309
7677,47769,functional,38.81308962,-6.72572154
7678,29520,functional,38.76945481,-7.26378106
7682,51469,functional,29.9007723,-4.858569200000002
7683,17422,functional,33.54430601,-9.17691261
7684,23257,functional,33.66661804,-9.00113347
7685,15856,functional,31.98774349,-6.70212405
7686,228,functional,32.42153855,-4.78830912
7688,54385,functional,33.22755953,-2.59110754
7690,5863,functional,34.00264622,-2.03745821
7692,24312,functional,38.14139035,-6.76727929
7693,68374,functional,34.94764807,-8.6447495
7695,52250,functional,35.00059359,-10.94745513
7696,74244,functional,37.55988092,-3.49809235
7697,61104,functional,33.06850207,-2.50547069
7700,41099,functional,34.22169489,-1.30270476
7701,51305,functional,34.68580332,-4.9731114000000005
7703,24812,functional,37.95981786,-9.67155011
7704,57060,functional,37.80045962,-5.81119376
7707,682,functional,0.0,-2e-08
7709,9536,functional,33.87261604,-8.82916917
7711,4770,functional,34.79771114,-9.03263829
7712,10926,functional,39.46691802,-9.83835586
7714,3344,functional,32.42845146,-3.56181273
7715,7940,functional,37.19914873,-3.1740098
7718,1084,functional,34.41825529,-1.58464195
7720,53357,functional,37.34836543,-3.35001763
7722,45263,functional,33.66126049,-3.68287942
7723,11664,functional,35.36615944,-4.06980111
7724,45951,functional,36.66096812,-8.11086061
7726,72722,functional,37.40137608,-3.34406794
7727,1457,functional,29.68252709,-4.88788825
7728,58604,functional,34.473605400000004,-9.81707468
7729,10150,functional,36.74361371,-6.66958562
7730,13140,functional,33.91849273,-9.69181535
7731,4158,functional,33.61539209,-2.60745281
7734,3792,functional,33.72854204,-4.19560639
7735,41158,functional,34.95990111,-4.9523413
7736,49470,functional,37.16816081,-6.24907932
7737,45060,functional,37.05519455,-6.07855429
7740,52317,functional,33.74104937,-9.56609162
7741,26066,functional,38.55010422,-11.14719022
7742,5082,functional,34.66394577,-1.36295
7744,282,functional,34.15122853,-3.67441914
7745,13617,functional,35.89830042,-10.16583486
7746,70883,functional,34.70562891,-9.18387317
7747,46582,functional,30.62000166,-7.36782601
7748,18763,functional,33.8649903,-9.59702963
7749,13744,functional,37.61087069,-3.16465937
7750,71273,functional,34.56891594,-9.15669738
7751,2447,functional,33.06166966,-2.07928207
7752,74063,functional,38.85019173,-6.58505723
7754,73129,functional,31.5131967,-1.55346015
7756,66706,functional,39.17545846,-6.97277246
7757,71117,functional,34.7350504,-8.90212873
7760,55708,functional,31.48521696,-3.00631523
7761,38509,functional,38.78711136,-5.10646722
7762,57945,functional,37.13911746,-6.78713113
7763,27176,functional,38.97074551,-5.43011434
7764,68377,functional,34.15381373,-1.62666813
7767,41438,functional,35.87468306,-8.22661903
7768,21111,functional,31.67088744,-8.13321465
7769,37406,functional,33.35989009,-4.01631762
7770,10498,functional,31.58142738,-1.86993623
7773,18051,functional,33.28533987,-3.82159002
7776,61167,functional,34.20790484,-9.39701611
7777,4920,functional,36.35263424,-5.95969652
7778,40357,functional,33.70026124,-8.74178246
7779,43318,functional,35.69868658,-7.18067447
7781,68111,functional,30.91761558,-3.32309578
7782,11661,functional,37.53143985,-6.93573167
7783,16322,functional,35.3612439,-7.62454489
7784,49232,functional,35.62858551,-6.28577344
7785,54765,functional,35.23957215,-9.07944826
7786,71388,functional,35.93729164,-6.13703206
7790,43591,functional,29.73960041,-4.72818944
7791,51885,functional,30.72502257,-3.62003202
7792,13290,functional,0.0,-2e-08
7793,12485,functional,37.61021123,-9.93662457
7796,13395,functional,33.995332399999995,-4.12184327
7797,27384,functional,30.70203956,-2.53860355
7799,23050,functional,33.889164799999996,-9.63860085
7801,32559,functional,36.82471065,-3.30333931
7802,70435,functional,31.96420126,-4.54108878
7803,22655,functional,35.86553905,-4.682828
7804,44573,functional,37.68262152,-6.17524094
7806,46413,functional,32.97724794,-4.06457245
7807,6930,functional,34.98076259,-4.10330644
7808,7830,functional,33.51825575,-2.53211036
7809,30613,functional,36.98788292,-3.56431224
7810,2715,functional,30.88725672,-1.57151636
7811,1873,functional,30.24814956,-4.78673408
7812,69719,functional,31.18121183,-1.70048919
7813,31230,functional,39.62990698,-7.94685077
7814,57424,functional,37.20713571,-3.22703813
7815,20682,functional,36.78393406,-3.3196286
7816,23566,functional,32.81639942,-9.14784051
7817,38271,functional,33.20446363,-8.05876867
7818,47572,functional,32.95513912,-9.07571452
7819,71841,functional,32.91688079,-2.62385336
7820,73967,functional,33.70425926,-3.28863153
7821,60861,functional,33.51557455,-3.00260037
7825,57709,functional,39.20451836,-7.11954085
7830,64499,functional,34.66183713,-1.41195889
7831,38582,functional,35.49095574,-4.44164488
7833,11158,functional,33.34041798,-3.11934671
7835,71892,functional,31.48918298,-2.73149903
7836,18826,functional,0.0,-2e-08
7837,42859,functional,33.38585904,-3.79994813
7838,52768,functional,33.08277426,-9.4266684
7842,56875,functional,35.40957947,-8.11251818
7843,14917,functional,31.37758339,-1.20322073
7845,12955,functional,36.68238681,-8.12248429
7846,44032,functional,33.44764664,-4.59800871
7848,13922,functional,34.02880527,-3.29576602
7850,24970,functional,33.10618091,-9.35337653
7851,47673,functional,33.51214355,-9.39293783
7853,20259,functional,35.26901506,-3.21844626
7854,24333,functional,35.40082481,-4.50143294
7857,40617,functional,34.97103574,-5.87786076
7858,39727,functional,35.71832164,-10.5723065
7859,26524,functional,33.79298958,-1.82401877
7861,33392,functional,37.47974422,-3.28900161
7864,32689,functional,36.81547323,-9.0487118
7865,39346,functional,31.95987318,-5.15286281
7867,48509,functional,35.40284667,-5.64907174
7871,51097,functional,35.04696142,-9.28929064
7872,21616,functional,39.19177389,-10.65198909
7875,15153,functional,31.67286338,-8.46855606
7877,39092,functional,34.38793011,-8.7025577
7878,44066,functional,33.6014919,-3.76468126
7879,44259,functional,35.54488389999999,-7.66753745
7882,59320,functional,37.0655283,-6.80195905
7886,46806,functional,34.1842979,-3.12896732
7887,67541,functional,32.44004068,-4.08479464
7888,65284,functional,33.51743751,-2.98077905
7889,31265,functional,0.0,-2e-08
7890,34288,functional,39.06128726,-5.28957968
7891,38812,functional,37.36994514,-3.3295017999999996
7893,64873,functional,34.95408133,-11.43268006
7895,11260,functional,32.99032755,-2.56070684
7896,62930,functional,35.57275947,-6.30350954
7897,36875,functional,39.04674274,-6.58354517
7898,66406,functional,35.44618953,-7.345258900000001
7900,60923,functional,36.93237936,-7.42380609
7901,41028,functional,33.79741029,-1.92322585
7903,51571,functional,33.14311463,-9.35748153
7906,30879,functional,33.79297128,-9.1475945
7907,67002,functional,30.06821451,-4.31588234
7908,60951,functional,34.93932647,-9.40776298
7910,51701,functional,36.2637958,-8.92827114
7912,26460,functional,36.03694394,-10.43611331
7914,19445,functional,33.15313151,-3.85377092
7915,20634,functional,39.25864434,-8.49829473
7916,48271,functional,31.10403680000001,-1.49616899
7920,50686,functional,39.66392426,-7.91082067
7921,35931,functional,34.47844272,-9.17035635
7922,14955,functional,37.47840544,-3.81997157
7923,48997,functional,31.18939888,-6.38000351
7925,26013,functional,33.35223501,-8.98481967
7927,10225,functional,36.86877888,-8.98517321
7928,48523,functional,34.52211831,-9.16283345
7929,44597,functional,37.04713094,-6.83028881
7931,67297,functional,35.86736139,-5.96777185
7932,18418,functional,33.47280676,-2.92251174
7937,10408,functional,36.98554419,-6.13700925
7938,22728,functional,31.84274802,-3.29574382
7940,42461,functional,39.26607932,-10.34074219
7941,73501,functional,31.78145983,-2.47856061
7947,32537,functional,35.1522912,-3.96022216
7949,45987,functional,33.35000979,-8.57397012
7953,9963,functional,34.36399779999999,-8.7030493
7959,13017,functional,36.96694817,-10.99836833
7960,49421,functional,34.84895806,-4.74311247
7963,50154,functional,34.34539203,-4.34544195
7964,62378,functional,31.39192336,-1.23296879
7966,44517,functional,38.66451672,-5.80317491
7967,52483,functional,32.83863868,-8.93210457
7968,60224,functional,32.28248243,-4.44465093
7970,69858,functional,33.89696574,-9.29113204
7971,29599,functional,33.19492677,-4.21258743
7974,3281,functional,34.08663715,-1.50162057
7979,37494,functional,34.71207979,-8.86346677
7980,47009,functional,33.92334101,-3.71628884
7982,12145,functional,34.68084511,-2.15293896
7983,28083,functional,30.91636353,-2.95070622
7985,51762,functional,0.0,-2e-08
7986,1639,functional,37.11648361,-3.17690646
7987,17981,functional,37.13156863,-3.25841018
7990,18132,functional,38.41356445,-6.11886582
7991,9731,functional,35.51638933,-7.83524068
7992,10333,functional,30.69322553,-1.26154132
7993,396,functional,32.14908679,-3.60368268
7994,25433,functional,36.97253697,-3.26404973
7996,31007,functional,35.6070745,-10.74012093
7997,18822,functional,34.728585200000005,-4.26910294
7998,27827,functional,36.92487042,-7.735785400000001
8000,14193,functional,30.5297488,-2.53054285
8001,46699,functional,39.01333555,-7.36827725
8002,49699,functional,36.86075873,-8.97018919
8003,72914,functional,34.63074845,-11.03930325
8005,49846,functional,38.20506968,-4.80853544
8006,27110,functional,34.14426629999999,-3.07549775
8008,73173,functional,33.81120847,-3.61620284
8010,30737,functional,38.84231321,-4.91021411
8011,50319,functional,33.25781882,-2.78180832
8013,54308,functional,35.34581793,-4.13797736
8014,41628,functional,30.58040735,-3.68463467
8015,56360,functional,34.08948516,-1.69833985
8016,16622,functional,30.73340786,-2.45541315
8017,43432,functional,0.0,-2e-08
8018,44404,functional,33.39171887,-3.18217212
8019,50354,functional,35.66634877,-3.49600661
8020,68698,functional,38.80221888,-8.58151097
8021,3977,functional,32.80010994,-3.27146557
8022,40031,functional,36.78054232,-3.36110023
8024,59440,functional,38.34821181,-6.63232632
8025,53544,functional,36.12056019,-7.83198374
8026,57825,functional,30.27381905,-4.47909288
8027,35534,functional,33.06644967,-4.62147803
8028,30093,functional,0.0,-2e-08
8029,59732,functional,39.71319823,-10.35305524
8031,63806,functional,31.35955601,-3.18559561
8032,11743,functional,34.79559684,-9.46993616
8033,27778,functional,39.37400575,-9.57625466
8035,45776,functional,36.89986682,-7.85773678
8036,46743,functional,34.66067252,-1.86151657
8037,68878,functional,31.36576891,-7.3159006999999985
8040,53635,functional,35.44389939,-3.83631565
8042,59065,functional,39.17428201,-6.69710654
8043,8700,functional,31.17285859,-1.49736524
8044,6965,functional,33.53616462,-9.16931697
8050,29236,functional,38.73847402,-7.03170946
8056,66427,functional,34.81552471,-9.86145571
8057,20769,functional,38.4694979,-4.9370822
8058,24754,functional,36.68692088,-3.35640144
8061,27206,functional,36.99734576,-7.59904062
8062,58407,functional,37.954223,-7.05318337
8065,38930,functional,30.48087247,-2.60960906
8066,26982,functional,30.43874323,-5.65050783
8067,14778,functional,37.12319095,-6.6850878
8069,17015,functional,39.84135667,-10.45324748
8071,35293,functional,34.88622974,-8.88008464
8072,8068,functional,36.85461193,-7.95535764
8073,73052,functional,38.89519561,-6.44431432
8074,51753,functional,35.56193433,-4.54400156
8075,15035,functional,34.66432861,-1.83350848
8078,10096,functional,33.01458228,-8.44029892
8079,12074,functional,39.35034559,-6.84879096
8080,50198,functional,32.50111235,-2.72979154
8081,33773,functional,0.0,-2e-08
8083,16222,functional,33.06457449,-8.56681701
8084,13418,functional,37.09068099,-3.25652794
8085,243,functional,34.42808748,-1.37580693
8086,5673,functional,33.62253085,-9.33970094
8087,38441,functional,32.61096966,-3.87134207
8091,65683,functional,33.49295147,-3.62772203
8092,21136,functional,38.97835661,-6.49413824
8093,34199,functional,34.72437676,-9.32841823
8096,30168,functional,37.58637082,-3.32424323
8097,19998,functional,33.43138167,-2.84779451
8098,27760,functional,33.60711191,-9.03381466
8099,70205,functional,33.93073376,-4.20121034
8100,32421,functional,37.40278649,-3.2944465
8104,49063,functional,33.44930317,-2.83705731
8106,54220,functional,31.52512829,-1.60047145
8108,46979,functional,32.75946418,-9.07220273
8110,36899,functional,34.18102914,-9.34468223
8112,48131,functional,36.78686652,-3.10926525
8114,56821,functional,37.52899426,-3.2706867
8115,35203,functional,34.06441828,-3.77427539
8116,67513,functional,37.63872043,-6.11414173
8117,48623,functional,39.09241927,-10.4561129
8118,48526,functional,32.06265638,-3.34036851
8119,71696,functional,0.0,-2e-08
8123,15585,functional,38.86509878,-5.71618824
8124,44581,functional,33.8792044,-1.75147895
8125,72733,functional,34.64033249,-11.05367781
8126,46120,functional,29.64730299,-4.85789714
8128,5664,functional,34.65433229,-9.0849863
8129,2285,functional,35.39322563,-6.39453874
8131,47657,functional,32.87436656,-4.13810333
8132,40777,functional,33.40153748,-4.2387468
8133,23177,functional,38.35338326,-6.63557096
8134,62023,functional,37.5094891,-3.28589026
8136,54573,functional,34.88326131,-11.05053135
8139,62283,functional,35.40038652,-11.41271689
8140,62935,functional,35.87646345,-4.6706599
8141,28008,functional,37.36271879,-6.02831228
8142,60373,functional,32.78035107,-8.99482741
8144,46550,functional,32.89312624,-4.3382324
8145,12068,functional,0.0,-2e-08
8147,49342,functional,34.98730938,-10.96131178
8148,6418,functional,33.09961844,-9.02696675
8149,33741,functional,32.80412414,-5.03438137
8152,17681,functional,34.71556309,-8.83746631
8154,33887,functional,38.06352929999999,-4.37853238
8155,35848,functional,36.18695038,-6.72509723
8156,13667,functional,36.05394889,-7.5991465
8158,61501,functional,37.46695703,-3.32273825
8164,42433,functional,39.10400798,-9.67031827
8167,3503,functional,37.39852745,-3.29731153
8168,73404,functional,38.23802974,-5.7130728
8169,25092,functional,30.71237212,-1.32121878
8170,56114,functional,33.72938014,-5.16112951
8171,67755,functional,39.54828724,-10.68972566
8173,27131,functional,36.05751557,-3.20621049
8174,36880,functional,31.53642442,-7.89825751
8175,29934,functional,33.95089407,-3.44433769
8181,57626,functional,38.97437158,-7.31642386
8182,1523,functional,34.39213899,-3.00100247
8185,66579,functional,34.31742798,-3.52825212
8186,42099,functional,34.63706797,-4.86032025
8188,20349,functional,34.51849451,-9.23144359
8189,18762,functional,34.04014401,-1.1078796999999998
8191,27139,functional,35.8666456,-4.13793115
8192,21420,functional,32.71205153,-4.21982268
8194,55389,functional,34.07650345,-9.07122212
8195,41881,functional,32.81521129,-7.74370782
8196,20879,functional,32.14114561,-5.05479022
8197,39134,functional,0.0,-2e-08
8198,35813,functional,33.75834896,-9.16355433
8201,37475,functional,35.76096453,-8.87622864
8202,3618,functional,37.1018015,-3.21107243
8203,31199,functional,37.42415943,-3.3024578
8204,1018,functional,32.95025161,-4.56864513
8205,57876,functional,36.87928272,-3.20035882
8208,1143,functional,31.17388554,-7.85820073
8212,60567,functional,34.93091312,-8.68898494
8214,36502,functional,39.74211519,-7.97102501
8216,19960,functional,33.99968095,-3.00734806
8219,23581,functional,33.12769698,-9.00642358
8221,18540,functional,37.74084379,-7.41242354
8222,37429,functional,33.69299316,-9.23445898
8223,11726,functional,38.71989311,-6.64348031
8225,25907,functional,36.54770193,-7.31613631
8226,68307,functional,38.70851298,-10.52004481
8227,36577,functional,31.52277951,-7.84302497
8229,17460,functional,33.40454424,-3.56001442
8231,64039,functional,39.61932106,-9.31710652
8232,35159,functional,37.12611836,-6.74638399
8235,14928,functional,38.68496184,-6.78478137
8237,38492,functional,33.676772,-3.13896756
8240,19092,functional,36.8506595,-3.49204077
8244,57644,functional,35.30073221,-9.75687415
8245,43217,functional,33.84031745,-9.1616317
8249,38141,functional,36.66866723,-8.38426566
8251,43481,functional,35.48481761,-8.46129112
8252,36632,functional,34.57167698,-8.9250144
8253,4347,functional,36.90046626,-7.83431489
8254,57963,functional,33.49088212,-4.30352381
8255,73460,functional,38.61178274,-4.9283922
8256,26874,functional,38.38456555,-6.31128664
8258,50748,functional,31.36754793,-8.25787752
8259,33993,functional,30.49978166,-3.7897322
8260,11535,functional,39.97634239,-10.32750342
8261,13028,functional,37.35580295,-3.47697118
8262,39580,functional,33.81126815,-9.12223759
8263,66084,functional,32.04888197,-8.57425455
8264,72376,functional,32.54118446,-3.68731116
8268,17248,functional,34.87682213,-6.12584376
8271,12765,functional,37.62104239,-6.13576717
8272,72042,functional,38.85204904,-5.10022327
8274,30553,functional,36.46260192,-2.62398976
8277,26176,functional,36.35643099,-8.79813472
8279,64029,functional,35.79229184,-3.90436326
8280,56238,functional,0.0,-2e-08
8282,38677,functional,32.26646807,-4.40630789
8283,2448,functional,29.98298519,-4.83320407
8284,73548,functional,33.88304551,-9.46212175
8285,51078,functional,0.0,-2e-08
8286,27549,functional,36.56641315,-3.28754894
8288,62399,functional,39.40624096,-10.743961
8289,70385,functional,34.94026229999999,-4.19425755
8292,43977,functional,34.34468762,-1.79083879
8294,66087,functional,30.58144564,-2.55449085
8295,63428,functional,37.65471820000001,-3.24055963
8296,57506,functional,36.99781381,-7.60082083
8299,9288,functional,30.95020768,-2.86720272
8300,68778,functional,30.99096494,-2.80939081
8301,22485,functional,34.91683439,-10.54769127
8302,57533,functional,36.67804674,-8.317111800000001
8305,33976,functional,33.87316136,-3.09022014
8306,24206,functional,34.72300935,-10.2354592
8308,68280,functional,0.0,-2e-08
8311,73433,functional,39.91317172,-10.59715587
8312,59045,functional,38.12602881,-6.76135148
8314,32272,functional,34.69991976,-9.20495537
8315,34754,functional,33.73011477,-8.95305526
8316,8809,functional,34.29269514,-3.47133665
8317,35885,functional,37.57123341,-3.40018854
8318,39827,functional,36.95447249,-7.86193149
8319,63158,functional,37.14279417,-3.19157859
8320,28801,functional,30.11397113,-4.15540534
8322,21457,functional,34.6911739,-1.90677195
8323,17610,functional,32.23550253,-3.52665939
8325,37979,functional,34.54114535,-4.7625834000000005
8326,62974,functional,31.81423950000001,-1.30209223
8329,35329,functional,37.58333294,-3.24451235
8330,10767,functional,31.60014615,-8.520581
8332,28022,functional,39.1799244,-6.71181743
8333,19427,functional,30.60131241,-7.44196557
8335,25669,functional,35.63050599,-10.682212400000001
8336,71153,functional,35.79838317,-10.58033457
8337,43875,functional,31.58718712,-3.38830286
8338,3448,functional,31.79523622,-1.20498013
8339,9629,functional,33.88087432,-4.2771942
8340,17846,functional,34.77374318,-9.39627483
8341,22620,functional,38.85773112,-6.7842068
8342,2246,functional,32.60572003,-2.61014719
8343,28894,functional,38.97201469,-5.41624751
8344,46489,functional,35.78388688,-6.41620928
8346,65364,functional,32.86926401,-2.72780761
8347,7226,functional,32.93555536,-8.97620848
8350,23147,functional,39.20088307,-7.12022158
8351,4797,functional,34.84708332,-5.7398596
8352,23043,functional,31.42371457,-1.20714685
8353,13339,functional,30.33432584,-5.58996142
8355,15853,functional,35.46979045,-8.04845413
8357,15068,functional,37.62413161,-3.35746467
8360,4110,functional,33.87338367,-9.48577468
8361,62206,functional,38.43200146,-6.64366027
8363,35239,functional,38.19080292,-4.451992099999999
8365,18152,functional,36.76800642,-6.2180257
8366,21850,functional,30.1039938,-4.51133074
8367,47509,functional,37.55071872,-3.48143755
8368,13585,functional,30.1665369,-4.48666675
8370,9576,functional,34.3160278,-1.67175707
8371,39351,functional,37.91422548,-4.15519526
8372,40022,functional,33.7054157,-9.0783127
8374,26631,functional,33.83438949,-9.27358677
8376,40163,functional,34.58247127,-8.98135093
8380,15282,functional,34.64357281,-11.07343409
8382,36347,functional,30.79948365,-2.45770243
8383,22076,functional,35.94459788,-7.33648865
8384,32903,functional,36.35392856,-8.78853919
8385,31789,functional,30.97754391,-3.28492033
8391,43193,functional,34.61932468,-5.16400277
8394,68402,functional,37.25501583,-11.17601167
8395,11690,functional,34.54288387,-1.38909498
8396,9583,functional,38.59245204,-10.20461873
8397,14643,functional,38.89009924,-5.48194114
8399,45285,functional,34.65988672,-10.12542642
8401,21082,functional,36.04010952,-10.58216258
8402,11224,functional,30.64104192,-3.81172239
8403,708,functional,33.989521,-2.96368143
8404,24269,functional,31.74638572,-1.47879777
8406,29402,functional,35.78103044,-7.86125876
8407,2132,functional,34.36210827,-1.82131821
8409,24888,functional,0.0,-2e-08
8410,17297,functional,37.03978548,-3.33318928
8414,53792,functional,37.26109954,-3.22543598
8419,45931,functional,36.63238031,-3.26433547
8420,24282,functional,29.84080275,-4.45878971
8421,57867,functional,37.51584003,-3.28598378
8424,51026,functional,34.94527754,-9.77731634
8428,8511,functional,39.41424586,-6.86407492
8431,53647,functional,39.74668461,-7.97349319
8432,45297,functional,33.97936631,-3.23890111
8433,12871,functional,37.42196854,-3.29371501
8434,73567,functional,36.5084295,-10.74850931
8435,37196,functional,35.81523711,-8.78338526
8436,33031,functional,37.20336935,-3.21491165
8437,50322,functional,37.543341399999996,-6.25300556
8439,48934,functional,33.19443919,-9.09883623
8440,50098,functional,32.40592779,-5.21758945
8441,25161,functional,30.54228758,-2.45485473
8442,69627,functional,33.90918145,-3.37959343
8445,8596,functional,39.47023515,-10.31607492
8447,14577,functional,38.36828518,-7.83312697
8448,56393,functional,31.50241662,-1.37900736
8449,12822,functional,29.74451779,-4.90341039
8450,41075,functional,39.21315984,-6.9041875
8451,37885,functional,32.67466656,-2.50695402
8453,66015,functional,32.99657313,-2.69815842
8454,21780,functional,33.32695083,-8.94169516
8455,6796,functional,35.68302039,-3.33368733
8456,56069,functional,35.90747564,-8.10527246
8458,40874,functional,33.88719913,-9.25222154
8459,27638,functional,36.73998632,-3.32785568
8461,15827,functional,34.57131429,-8.81981039
8462,59544,functional,38.54551297,-5.33639077
8463,46615,functional,32.82148053,-4.13816772
8464,68917,functional,35.96255424,-3.74632773
8465,32281,functional,36.26390222,-8.19873626
8466,20795,functional,32.59088158,-8.96959243
8468,56610,functional,32.45354769,-3.91586944
8470,58335,functional,33.35159886,-3.95648109
8471,27434,functional,33.09705283,-8.97510223
8473,21863,functional,34.14670152,-2.8956443
8474,13646,functional,34.61596943,-9.23451381
8475,45316,functional,32.20760417,-3.5496302
8477,62036,functional,29.82029575,-4.87114047
8480,15059,functional,34.12123407,-1.41547624
8481,32074,functional,34.74653817,-9.08316322
8482,39871,functional,32.299100800000005,-5.21656623
8484,9958,functional,37.02459694,-3.22854303
8485,38679,functional,31.06281868,-6.34223351
8486,67067,functional,32.58256599,-5.42877859
