,id,latitude,longitude,status_group
32021,55132,-3.22619513,37.59066585,functional needs repair
32029,65731,-4.32002505,30.14672763,functional needs repair
32043,67422,-10.68474524,35.14784494,functional needs repair
32078,62044,-4.84245745,36.05854811,functional needs repair
32085,72232,-7.59437874,31.2716172,functional needs repair
32108,35430,-3.8217093999999996,34.14995803,functional needs repair
32123,28211,-9.145734,33.79532293,functional needs repair
32137,17995,-3.62673517,30.68141291,functional needs repair
32143,2403,-3.40970659,36.50978137,functional needs repair
32161,19605,-3.3723473,33.90635603,functional needs repair
32165,66146,-9.34718995,33.66306642,functional needs repair
32191,36557,-6.689821,36.55625509,functional needs repair
32192,69589,-8.57222135,33.06593316,functional needs repair
32206,44273,-10.81251958,35.54117432,functional needs repair
32221,71349,-7.03074261,37.09656869,functional needs repair
32275,37262,-3.3307762999999997,33.78809557,functional needs repair
32291,63521,-10.89156726,38.98778013,functional needs repair
32303,26490,-5.68755433,30.31522757,functional needs repair
32322,52920,-7.83570747,31.75361743,functional needs repair
32328,52535,-9.60972967,34.47461616,functional needs repair
32330,17472,-3.31412212,36.67363606,functional needs repair
32335,61590,-3.35482544,36.779888899999996,functional needs repair
32342,12697,-4.44631939,37.95707721,functional needs repair
32347,5942,-4.62188967,29.752442600000002,functional needs repair
32382,43619,-2e-08,0.0,functional needs repair
32384,5442,-4.72675756,29.73521068,functional needs repair
32386,26071,-2.07286397,32.9404873,functional needs repair
32390,29667,-7.84101028,36.90059708,functional needs repair
32399,61754,-1.80873444,30.97451902,functional needs repair
32428,32228,-4.00225,37.70085045,functional needs repair
32444,40487,-4.77723086,30.03992204,functional needs repair
32455,17263,-9.66466719,34.65598562,functional needs repair
32506,56964,-4.65185253,29.83615555,functional needs repair
32507,42787,-4.49816205,37.97557582,functional needs repair
32538,66027,-3.30353076,37.54689186,functional needs repair
32548,11564,-10.27498045,38.98888888,functional needs repair
32567,27831,-1.82395576,34.34434382,functional needs repair
32570,13314,-9.35813389,33.66417129,functional needs repair
32586,35176,-6.201666099999999,36.84293542,functional needs repair
32629,16135,-9.07646022,34.61163135,functional needs repair
32632,43994,-11.31205908,34.83569935,functional needs repair
32635,32772,-8.88297932,33.36724597,functional needs repair
32657,73425,-3.6827516000000013,32.0953315,functional needs repair
32659,29552,-2e-08,0.0,functional needs repair
32662,23795,-9.2497383,33.56700449,functional needs repair
32682,33192,-11.39579094,37.13598612,functional needs repair
32688,46934,-6.51883859,37.21724043,functional needs repair
32695,42330,-4.68690945,29.770348900000002,functional needs repair
32729,64054,-2e-08,0.0,functional needs repair
32774,23466,-8.30068649,34.70106976,functional needs repair
32775,58476,-2.1378934,33.11515274,functional needs repair
32796,50253,-7.76613081,36.91267704,functional needs repair
32800,28277,-2e-08,0.0,functional needs repair
32807,32201,-4.49987995,30.22237843,functional needs repair
32820,45189,-6.16388041,35.9195025,functional needs repair
32842,43328,-4.71062803,30.05082476,functional needs repair
32862,72448,-10.31175857,39.4753098,functional needs repair
32879,25277,-4.83473565,29.98300899,functional needs repair
32896,12083,-4.37616697,38.05773264,functional needs repair
32913,62418,-3.24181939,36.65033107,functional needs repair
32931,15911,-9.35858362,33.65292275,functional needs repair
32933,62125,-8.67637453,33.86354819,functional needs repair
32970,21542,-4.88787464,29.74763789,functional needs repair
32977,43069,-1.31008276,30.71496113,functional needs repair
32986,42905,-3.37273277,30.87277945,functional needs repair
32999,49187,-3.63130277,30.72428605,functional needs repair
33017,1441,-4.36139527,37.82672124,functional needs repair
33019,62694,-7.7570997,31.35646221,functional needs repair
33041,9262,-4.6909145,34.87582562,functional needs repair
33043,72536,-11.06640063,39.25236154,functional needs repair
33053,59274,-8.97510367,34.63107615,functional needs repair
33072,39452,-5.34685956,29.78403985,functional needs repair
33075,55834,-4.13865259,35.87040931,functional needs repair
33081,49090,-10.82344258,35.52426713,functional needs repair
33132,16254,-5.08383134,34.9594676,functional needs repair
33135,69560,-8.77377132,33.63913277,functional needs repair
33139,55000,-9.9026459,39.11624847,functional needs repair
33165,51754,-2e-08,0.0,functional needs repair
33171,14838,-3.54970759,33.56277256,functional needs repair
33211,35901,-11.21793172,37.45752378,functional needs repair
33217,72607,-4.73741578,35.82924057,functional needs repair
33238,32010,-4.66721007,30.06170725,functional needs repair
33259,50080,-4.43868524,30.09685609,functional needs repair
33274,48386,-3.63563019,30.90369388,functional needs repair
33278,41146,-8.67665258,33.86366591,functional needs repair
33311,24824,-5.54255571,36.45607736,functional needs repair
33325,34160,-4.68978713,35.94687424,functional needs repair
33344,50903,-6.43373378,37.53329665,functional needs repair
33378,23305,-1.34191642,31.74297909,functional needs repair
33380,14375,-10.89386047,38.99932556,functional needs repair
33422,9330,-4.58291671,30.17782746,functional needs repair
33425,8853,-11.21604529,37.45574726,functional needs repair
33437,23545,-9.3442932,33.65741684,functional needs repair
33444,64856,-3.09675157,30.88615203,functional needs repair
33454,12220,-3.5829258999999998,33.55010885,functional needs repair
33472,11857,-4.78316269,29.64636162,functional needs repair
33478,70381,-5.09283282,31.30641951,functional needs repair
33487,71902,-7.08101994,37.77191039,functional needs repair
33489,70141,-4.56138043,29.91867523,functional needs repair
33509,50131,-2.14713584,35.88173433,functional needs repair
33523,14901,-3.87108629,33.194999100000004,functional needs repair
33528,5639,-6.68434718,35.88192871,functional needs repair
33537,56548,-10.86563974,39.08706378,functional needs repair
33543,55854,-2.86538177,36.33749257,functional needs repair
33546,11273,-4.8996261,29.74067484,functional needs repair
33562,30466,-3.40153986,36.94365415,functional needs repair
33565,64967,-10.83556166,39.12481801,functional needs repair
33580,16959,-4.62602563,29.76182892,functional needs repair
33623,54116,-3.79523129,30.54275294,functional needs repair
33625,60397,-1.24256644,31.83030238,functional needs repair
33654,20620,-10.77907771,35.32756771,functional needs repair
33658,12635,-2e-08,0.0,functional needs repair
33659,6955,-7.67788001,36.97796985,functional needs repair
33671,47713,-2.46258835,30.54648845,functional needs repair
33674,20144,-4.508234,35.80801662,functional needs repair
33684,73251,-3.36967923,36.77562296,functional needs repair
33689,36235,-8.38338426,39.21869088,functional needs repair
33706,44210,-9.17252581,33.75720553,functional needs repair
33721,35440,-4.77532192,29.71957103,functional needs repair
33722,4569,-6.07819826,37.62139747,functional needs repair
33724,19045,-9.33709725,33.63421293,functional needs repair
33733,60927,-4.67181911,34.88089997,functional needs repair
33749,13094,-4.7114771,35.96638761,functional needs repair
33756,63486,-9.11711479,34.70083912,functional needs repair
33758,71341,-9.35448556,33.6509979,functional needs repair
33770,11960,-9.34847395,33.60027691,functional needs repair
33776,40069,-4.32086522,30.06751556,functional needs repair
33782,56779,-4.71308189,35.97220657,functional needs repair
33797,74165,-4.83501696,29.98696096,functional needs repair
33799,9112,-8.73454982,34.89606849,functional needs repair
33809,24645,-5.14307094,38.49570123,functional needs repair
33810,57232,-8.8218373,33.84445556,functional needs repair
33812,47485,-3.42323197,33.80984939,functional needs repair
33817,62943,-3.25449441,37.47313288,functional needs repair
33829,52327,-9.33951036,33.66391399,functional needs repair
33903,43587,-3.31719161,37.50603613,functional needs repair
33930,73359,-10.74787749,35.14629669,functional needs repair
33952,57072,-4.98845234,29.78638013,functional needs repair
33955,29337,-4.02565494,35.32533379,functional needs repair
33966,60764,-1.24429703,31.45860025,functional needs repair
33967,47762,-7.86803019,39.74259394,functional needs repair
33976,40964,-2.19263204,31.65198279,functional needs repair
34000,25896,-1.49724088,31.54454377,functional needs repair
34012,60434,-1.48821823,31.43610312,functional needs repair
34034,46600,-4.30846095,38.05531465,functional needs repair
34054,26085,-3.3263578999999996,37.54887345,functional needs repair
34058,54925,-5.52672498,38.93280593,functional needs repair
34061,32666,-3.20363162,37.28998675,functional needs repair
34071,46951,-5.56013263,36.26432571,functional needs repair
34073,64368,-2e-08,0.0,functional needs repair
34083,2412,-4.82377756,30.0112047,functional needs repair
34095,41978,-1.81186262,33.03383371,functional needs repair
34104,73883,-2.95925838,30.91917255,functional needs repair
34121,61449,-2e-08,0.0,functional needs repair
34131,25833,-2e-08,0.0,functional needs repair
34139,73277,-7.41068915,37.67400341,functional needs repair
34145,1947,-8.838034500000003,34.05745994,functional needs repair
34173,42871,-6.31947966,31.16335164,functional needs repair
34197,12963,-4.14113707,37.83650236,functional needs repair
34203,50968,-2.0692681,32.89537749,functional needs repair
34272,53801,-2.38271734,33.04084829,functional needs repair
34277,64809,-7.79026475,37.03996919,functional needs repair
34325,30916,-1.17650208,31.57473527,functional needs repair
34336,68395,-6.07944496,37.62268484,functional needs repair
34339,33079,-8.43187334,33.01310041,functional needs repair
34344,62717,-4.82266341,30.02499171,functional needs repair
34382,13219,-4.72311098,36.034128700000004,functional needs repair
34419,55060,-4.06298453,37.73053852,functional needs repair
34421,24891,-1.46158331,31.74826962,functional needs repair
34424,70525,-10.33332581,40.13931858,functional needs repair
34427,41344,-6.72792593,30.38989787,functional needs repair
34443,4747,-9.54713264,35.11124754,functional needs repair
34449,59345,-9.05060187,34.637482899999995,functional needs repair
34476,33591,-2e-08,0.0,functional needs repair
34518,63191,-4.52498753,35.84087116,functional needs repair
34527,74033,-2.98225741,34.01080855,functional needs repair
34532,71431,-2e-08,0.0,functional needs repair
34535,58503,-4.43903801,37.9582021,functional needs repair
34541,46121,-2.52589356,36.48386376,functional needs repair
34550,8079,-4.88949879,29.75254945,functional needs repair
34554,42035,-4.61712755,30.26559212,functional needs repair
34555,30630,-4.48071035,30.1638783,functional needs repair
34560,42004,-4.78651584,29.72409243,functional needs repair
34569,52943,-3.19553938,34.15720716,functional needs repair
34591,49807,-10.94893397,39.10870572,functional needs repair
34602,66699,-3.32378007,37.60222734,functional needs repair
34603,2173,-7.74857046,31.35548158,functional needs repair
34607,62410,-8.73670656,33.71393727,functional needs repair
34612,48567,-6.96819085,36.40523305,functional needs repair
34627,29199,-8.93155934,33.54263725,functional needs repair
34643,50664,-9.33841583,33.65948332,functional needs repair
34644,6191,-4.84086916,29.73691536,functional needs repair
34651,63096,-9.29904665,33.52981874,functional needs repair
34663,50044,-4.22452859,35.41091291,functional needs repair
34673,10323,-9.17437335,33.75944294,functional needs repair
34724,21209,-10.90108895,37.80027624,functional needs repair
34759,63760,-4.84468153,29.68672688,functional needs repair
34796,72154,-3.1071892000000005,31.13642788,functional needs repair
34824,51338,-1.50020579,33.70211509,functional needs repair
34832,2420,-6.03472586,35.82893524,functional needs repair
34845,67864,-3.03065076,34.03829368,functional needs repair
34856,27184,-8.41046247,36.63036296,functional needs repair
34869,25069,-4.8096023,30.01288392,functional needs repair
34877,14974,-2e-08,0.0,functional needs repair
34883,45267,-2.89067516,34.10535169,functional needs repair
34891,31481,-4.1394047,37.90319178,functional needs repair
34892,1551,-4.79301166,34.64977299,functional needs repair
34897,21776,-11.03602715,34.79869532,functional needs repair
34908,53179,-2.65434333,31.57080175,functional needs repair
34926,28189,-10.73478016,35.65608454,functional needs repair
34940,34857,-2e-08,0.0,functional needs repair
34958,31568,-2.15006575,35.71048756,functional needs repair
34965,49606,-4.66252683,29.81842916,functional needs repair
34966,53331,-7.77860801,37.03935985,functional needs repair
34972,1808,-2.84654624,36.32818079,functional needs repair
34974,38625,-4.5742628,38.06930029,functional needs repair
34983,67315,-6.50155057,35.84312766,functional needs repair
34996,27986,-2e-08,0.0,functional needs repair
35010,5641,-8.84396643,34.67971487,functional needs repair
35012,73961,-4.71061365,35.90062995,functional needs repair
35029,20726,-2.99754712,34.06409034,functional needs repair
35032,11424,-2.68228637,33.66111065,functional needs repair
35061,73609,-2e-08,0.0,functional needs repair
35062,54825,-9.18971456,33.56207049,functional needs repair
35081,9232,-4.8408941,38.31352824,functional needs repair
35086,62037,-4.68104318,29.76776186,functional needs repair
35088,43324,-5.6148197,30.48314446,functional needs repair
35100,41386,-3.59608908,37.69799376,functional needs repair
35115,30017,-4.86374878,29.73985918,functional needs repair
35134,67838,-3.27521652,37.4820051,functional needs repair
35143,49134,-8.9163569,36.83129407,functional needs repair
35144,42576,-1.18254348,31.78399674,functional needs repair
35166,25342,-6.82436591,38.18484543,functional needs repair
35176,48782,-4.83395809,29.65838747,functional needs repair
35177,39584,-9.10402975,34.667196999999994,functional needs repair
35180,10486,-3.25698885,36.65252915,functional needs repair
35194,21742,-2e-08,0.0,functional needs repair
35245,37385,-8.71175997,33.82030114,functional needs repair
35246,5974,-4.70781042,29.67639922,functional needs repair
35259,72383,-4.16415858,33.96609089,functional needs repair
35271,33583,-9.1335996,32.85640968,functional needs repair
35277,51216,-4.84763137,29.73305934,functional needs repair
35287,19220,-4.29087763,35.46311299,functional needs repair
35295,22660,-10.86575145,39.12943863,functional needs repair
35315,33985,-2.03488597,32.96312274,functional needs repair
35320,9847,-6.36662645,31.24629423,functional needs repair
35321,45784,-2e-08,0.0,functional needs repair
35326,49681,-4.748742099999999,29.73701968,functional needs repair
35328,27331,-1.81022057,34.38586049,functional needs repair
35367,67099,-11.32050016,36.86073016,functional needs repair
35378,19829,-10.29138703,40.19704668,functional needs repair
35386,64181,-10.19383496,39.53267069,functional needs repair
35387,17087,-4.52932783,30.03947996,functional needs repair
35428,60344,-11.00666128,39.09898646,functional needs repair
35464,59608,-2e-08,0.0,functional needs repair
35468,64745,-1.23383754,31.62563564,functional needs repair
35482,14728,-2.50572217,35.60459594,functional needs repair
35483,29002,-2e-08,0.0,functional needs repair
35484,3071,-4.09317136,34.62403466,functional needs repair
35529,58863,-4.72995486,34.92871925,functional needs repair
35530,62072,-4.6597669,38.2839842,functional needs repair
35532,17348,-3.29164785,37.41858051,functional needs repair
35543,65031,-5.32838918,29.79371806,functional needs repair
35560,24213,-2e-08,0.0,functional needs repair
35582,37582,-11.00588566,37.23998243,functional needs repair
35586,25970,-2e-08,0.0,functional needs repair
35605,4156,-3.17954297,34.20885711,functional needs repair
35619,57088,-3.24957415,37.64055918,functional needs repair
35649,61298,-4.34871576,37.89585411,functional needs repair
35655,27283,-2.48560867,33.01468107,functional needs repair
35661,55272,-2e-08,0.0,functional needs repair
35665,690,-1.09424001,31.8324675,functional needs repair
35668,65183,-7.065214599999999,37.77789131,functional needs repair
35688,11268,-8.54935439,38.95898898,functional needs repair
35693,73268,-2e-08,0.0,functional needs repair
35697,51881,-3.32011624,37.41953352,functional needs repair
35716,27527,-1.2300393,31.6252998,functional needs repair
35725,73372,-4.74358543,29.74489726,functional needs repair
35771,18487,-9.12058448,33.81344909,functional needs repair
35773,68246,-4.950003700000001,38.55205679,functional needs repair
35782,24510,-4.15117245,37.91689279,functional needs repair
35789,45107,-3.22578096,37.31419087,functional needs repair
35821,35940,-3.59332641,37.70239447,functional needs repair
35834,20766,-8.96554186,33.10158658,functional needs repair
35844,72590,-2.14013416,35.87866927,functional needs repair
35845,42603,-4.70966404,30.04856612,functional needs repair
35847,22034,-8.83734118,34.67669005,functional needs repair
35890,55025,-11.307991099999999,36.96100133,functional needs repair
35900,58346,-4.80026484,29.73259966,functional needs repair
35929,19210,-6.74984219,36.46895338,functional needs repair
35935,49315,-1.82296016,35.33177897,functional needs repair
35958,63924,-4.98756544,29.78375309,functional needs repair
35980,12977,-10.82459054,35.5167042,functional needs repair
36007,46027,-2e-08,0.0,functional needs repair
36028,45000,-3.85849427,34.00805857,functional needs repair
36034,30393,-4.15308209,37.91900788,functional needs repair
36036,12894,-1.56354561,31.5474811,functional needs repair
36053,7254,-4.85016442,29.72812047,functional needs repair
36056,57465,-5.87671044,34.970605299999995,functional needs repair
36060,19995,-4.44338784,35.80443556,functional needs repair
36071,64962,-9.34916647,33.65233633,functional needs repair
36093,3705,-4.37918036,30.10707318,functional needs repair
36094,59759,-2.97330601,33.53138718,functional needs repair
36156,58938,-4.7462425999999995,38.33597549,functional needs repair
36159,52078,-6.78553513,37.14134552,functional needs repair
36160,12815,-3.47503858,36.69254058,functional needs repair
36173,38248,-2e-08,0.0,functional needs repair
36193,57019,-7.68396545,36.96300822,functional needs repair
36202,31566,-9.09983335,34.63808352,functional needs repair
36205,65265,-2e-08,0.0,functional needs repair
36227,29370,-5.30405916,36.57793804,functional needs repair
36230,19809,-4.94093494,30.0108011,functional needs repair
36248,35698,-1.5602148999999998,30.91282517,functional needs repair
36258,17337,-2e-08,0.0,functional needs repair
36260,46937,-4.67681169,29.71959183,functional needs repair
36276,31725,-8.70129968,34.37725769,functional needs repair
36289,56339,-1.41544107,31.72082007,functional needs repair
36304,4408,-2e-08,0.0,functional needs repair
36342,4713,-9.56575777,34.44855446,functional needs repair
36347,24252,-2.97842689,34.12512207,functional needs repair
36348,1366,-9.45733215,33.89163128,functional needs repair
36393,31076,-3.16684543,30.85467049,functional needs repair
36399,43367,-3.30225714,31.918314600000002,functional needs repair
36400,3305,-10.54502994,39.467121,functional needs repair
36430,14138,-2e-08,0.0,functional needs repair
36457,5708,-2.81289715,33.64841082,functional needs repair
36465,54467,-8.83838085,34.67552359,functional needs repair
36468,1636,-10.50947661,38.98799402,functional needs repair
36494,73280,-10.95100979,37.23932731,functional needs repair
36502,43323,-3.55084214,36.09714945,functional needs repair
36535,52605,-3.65196285,37.62964982,functional needs repair
36537,51572,-9.05299362,36.80866624,functional needs repair
36543,71125,-10.75701296,35.31439884,functional needs repair
36546,59043,-1.50182874,30.95548178,functional needs repair
36560,31859,-6.92416327,36.20302435,functional needs repair
36571,45275,-4.65901277,29.77285436,functional needs repair
36578,17688,-3.30407775,36.65666964,functional needs repair
36602,11693,-8.35298976,32.90853565,functional needs repair
36607,69689,-2e-08,0.0,functional needs repair
36614,38849,-9.2142287,32.82139508,functional needs repair
36632,35285,-3.90155773,30.61832402,functional needs repair
36633,4510,-3.68781651,37.67053725,functional needs repair
36638,56816,-8.99673855,33.68678622,functional needs repair
36643,68490,-1.55766336,30.91374386,functional needs repair
36644,65051,-2.13792323,31.44436017,functional needs repair
36679,4140,-4.30402541,38.05386024,functional needs repair
36726,67147,-3.39993415,36.2965177,functional needs repair
36741,10071,-2.99163119,34.02766977,functional needs repair
36748,11033,-1.27521626,31.45883778,functional needs repair
36753,71414,-9.33488115,33.66570013,functional needs repair
36758,30269,-4.9060331,38.45661174,functional needs repair
36760,19363,-8.78217702,34.10893102,functional needs repair
36763,55819,-8.82348563,33.85168427,functional needs repair
36764,34393,-4.53560635,34.21679422,functional needs repair
36773,46278,-2.93400648,36.23573278,functional needs repair
36777,8228,-1.44332032,31.74555231,functional needs repair
36778,13532,-8.69966895,33.28528839,functional needs repair
36787,52345,-8.41777579,33.16212764,functional needs repair
36810,13752,-9.37713241,33.90608929,functional needs repair
36814,19640,-3.67237319,37.65630271,functional needs repair
36875,54128,-9.1758163,33.82681972,functional needs repair
36892,55636,-3.67085987,34.14588554,functional needs repair
36893,55530,-9.52130349,33.70013299,functional needs repair
36907,48988,-9.35061903,33.66120655,functional needs repair
36922,51221,-4.74554483,29.73421911,functional needs repair
36929,29878,-9.183648199999999,33.8172219,functional needs repair
36946,48722,-7.86133121,36.89984915,functional needs repair
36960,17830,-2e-08,0.0,functional needs repair
36981,5916,-4.78661324,29.66597642,functional needs repair
36986,60235,-9.05979195,33.17892515,functional needs repair
36987,41856,-2e-08,0.0,functional needs repair
36994,20518,-7.74146782,32.81509675,functional needs repair
36998,41082,-3.14558374,34.22864072,functional needs repair
37000,56529,-9.24565982,33.56744252,functional needs repair
37043,68653,-8.56978142,33.45576469,functional needs repair
37044,65605,-4.15311335,37.91427436,functional needs repair
37052,19245,-2.72607237,33.75566204,functional needs repair
37060,2258,-3.40283094,32.14997598,functional needs repair
37084,43089,-4.43914104,29.85085535,functional needs repair
37096,43930,-8.63519838,34.29379939,functional needs repair
37113,10809,-2e-08,0.0,functional needs repair
37126,20379,-9.335204,34.92802651,functional needs repair
37131,20986,-1.67254569,30.99258032,functional needs repair
37133,41003,-3.262555,36.64757753,functional needs repair
37139,11221,-3.32298733,37.39549193,functional needs repair
37159,23032,-10.73946693,35.65665322,functional needs repair
37179,8553,-7.83975222,36.90011635,functional needs repair
37191,34588,-6.8384201000000004,38.17100764,functional needs repair
37209,29111,-4.51236811,37.9157589,functional needs repair
37213,4996,-2.05087971,33.08957473,functional needs repair
37221,56221,-2e-08,0.0,functional needs repair
37233,31182,-6.43614952,31.34397587,functional needs repair
37240,1909,-2.92711072,34.14372834,functional needs repair
37261,31178,-8.52959414,33.6052174,functional needs repair
37262,129,-4.24482577,37.89695927,functional needs repair
37290,63828,-11.31178373,36.95930656,functional needs repair
37324,48433,-4.1627391000000005,33.41225456,functional needs repair
37328,44325,-3.55143605,33.56283998,functional needs repair
37340,7596,-6.35393372,31.0763169,functional needs repair
37345,20643,-6.00670825,35.85285839,functional needs repair
37346,15898,-4.669877400000002,38.29928157,functional needs repair
37356,14050,-4.87817322,29.82399345,functional needs repair
37358,59714,-4.78138097,29.67460664,functional needs repair
37365,31329,-1.43515282,31.74291983,functional needs repair
37370,53991,-11.20861345,37.45779982,functional needs repair
37380,36120,-3.54903946,33.56248377,functional needs repair
37382,58507,-4.89197217,34.71009841,functional needs repair
37398,27918,-3.35607607,36.90835953,functional needs repair
37399,45030,-8.70558988,33.82304899,functional needs repair
37423,67101,-9.17888988,33.79608118,functional needs repair
37427,1905,-1.43381507,31.48263048,functional needs repair
37436,18083,-8.64433288,33.56536132,functional needs repair
37437,60170,-11.31489656,37.38308264,functional needs repair
37440,22551,-3.80774346,30.4168582,functional needs repair
37444,34029,-8.70167525,33.28378826,functional needs repair
37454,62740,-4.60331047,35.80365356,functional needs repair
37484,20702,-4.49872227,30.04479989,functional needs repair
37489,71536,-11.13023359,34.67987491,functional needs repair
37490,51601,-2.67341897,33.66239034,functional needs repair
37494,42190,-3.16084464,36.65959494,functional needs repair
37496,60422,-4.76930505,34.40085399,functional needs repair
37500,50630,-3.254218,37.57175229,functional needs repair
37502,68744,-9.32987687,33.66461281,functional needs repair
37503,6116,-9.08526278,32.81510985,functional needs repair
37528,72895,-3.33920678,37.4815958,functional needs repair
37533,65200,-3.1595595000000003,33.30334303,functional needs repair
37535,24299,-2.62817273,32.91617405,functional needs repair
37539,40694,-2e-08,0.0,functional needs repair
37560,27204,-4.46165117,35.82519727,functional needs repair
37575,24126,-7.68339578,36.9621081,functional needs repair
37584,12546,-4.31198472,30.33298925,functional needs repair
37587,54882,-5.32506897,29.79138314,functional needs repair
37595,32187,-2.53860116,30.675379,functional needs repair
37607,21182,-3.79158776,30.53254939,functional needs repair
37613,27847,-4.80549858,29.93282865,functional needs repair
37616,72235,-4.96769603,34.85921171,functional needs repair
37630,35670,-4.41158568,34.37451603,functional needs repair
37632,30926,-6.41799326,37.47177985,functional needs repair
37652,50910,-8.62246588,34.29275158,functional needs repair
37660,11186,-3.236324,33.82832036,functional needs repair
37724,29655,-7.58462695,31.26672956,functional needs repair
37727,37898,-4.85403638,29.73723188,functional needs repair
37738,24847,-9.33840805,33.62102848,functional needs repair
37739,31099,-10.37154283,38.568896,functional needs repair
37757,579,-8.71077729,34.90908776,functional needs repair
37767,13321,-8.77819479,38.93244216,functional needs repair
37772,67869,-11.09899324,34.82132819,functional needs repair
37781,59526,-9.85025343,34.73192773,functional needs repair
37785,54578,-4.93739492,30.02721576,functional needs repair
37796,43465,-4.74096858,29.73139139,functional needs repair
37809,2980,-1.56451873,31.47064445,functional needs repair
37810,53093,-8.13075994,33.25480488,functional needs repair
37818,56881,-9.22654881,33.60515407,functional needs repair
37820,3453,-2.76533517,33.63757445,functional needs repair
37826,11002,-5.38901071,37.1669925,functional needs repair
37839,12159,-4.32519732,37.85099429,functional needs repair
37846,24508,-2e-08,0.0,functional needs repair
37901,42697,-6.91457022,37.57140828,functional needs repair
37910,71485,-10.61544619,39.37688435,functional needs repair
37926,11394,-4.70821777,35.96219094,functional needs repair
37929,17011,-8.38242709,39.281381700000004,functional needs repair
37933,26351,-2e-08,0.0,functional needs repair
37943,36143,-3.82855794,34.00941666,functional needs repair
37966,54361,-5.12181211,31.74022231,functional needs repair
37980,44235,-4.70823467,35.97256879,functional needs repair
37995,46347,-4.67937218,29.767941399999998,functional needs repair
38001,58076,-2e-08,0.0,functional needs repair
38021,30441,-6.31428563,35.74857644,functional needs repair
38042,46334,-6.20730796,31.21977568,functional needs repair
38046,56267,-3.4489341000000002,33.94500026,functional needs repair
38066,39387,-2e-08,0.0,functional needs repair
38074,51145,-1.20708787,31.478206,functional needs repair
38112,20457,-4.57290824,30.3000549,functional needs repair
38165,37998,-2e-08,0.0,functional needs repair
38182,48696,-2.70105967,33.72323472,functional needs repair
38186,35995,-6.84389999,37.82793793,functional needs repair
38195,63583,-3.28812407,37.4265291,functional needs repair
38201,15404,-4.75026523,36.08899929,functional needs repair
38210,71569,-4.65243373,34.18214337,functional needs repair
38212,59492,-2.72414669,30.659460499999998,functional needs repair
38232,68563,-2.38875407,30.78274173,functional needs repair
38246,12173,-2e-08,0.0,functional needs repair
38287,67244,-1.29991863,31.81346615,functional needs repair
38299,26784,-2e-08,0.0,functional needs repair
38318,31168,-3.0418138999999997,34.02864483,functional needs repair
38319,62956,-3.35346287,36.91636527,functional needs repair
38328,64032,-3.23100081,37.65069686,functional needs repair
38334,53467,-7.85876152,36.90227007,functional needs repair
38353,25175,-5.88220082,35.86586325,functional needs repair
38382,22077,-3.35336337,36.91150556,functional needs repair
38397,8648,-3.23480975,34.14796557,functional needs repair
38401,34356,-3.76091298,33.95454733,functional needs repair
38414,45412,-6.70737865,35.59815554,functional needs repair
38443,50374,-4.75426657,29.73223867,functional needs repair
38444,10510,-4.30596494,38.0547523,functional needs repair
38448,32129,-4.46737961,37.93912511,functional needs repair
38452,71313,-4.50061998,30.13367565,functional needs repair
38461,43723,-2e-08,0.0,functional needs repair
38491,59248,-4.63473981,29.7647614,functional needs repair
38507,31673,-4.12602317,37.89100511,functional needs repair
38521,12967,-3.18966454,33.78595002,functional needs repair
38523,62190,-4.70602731,29.67612777,functional needs repair
38529,11140,-2.71389448,33.5786912,functional needs repair
38533,59117,-2e-08,0.0,functional needs repair
38540,68330,-4.29804605,34.40948694,functional needs repair
38569,16216,-8.18674649,31.52041461,functional needs repair
38589,57281,-1.4703886999999998,31.45972184,functional needs repair
38606,49486,-9.35425699,33.66082611,functional needs repair
38610,53587,-9.01513531,34.60550436,functional needs repair
38617,44611,-2e-08,0.0,functional needs repair
38631,47607,-2.88888006,30.4899488,functional needs repair
38648,71220,-10.540807899999999,39.47470335,functional needs repair
38649,7520,-4.630935,38.42110664,functional needs repair
38654,24715,-6.80700723,37.06564496,functional needs repair
38658,13763,-9.34736489,33.66255129,functional needs repair
38700,48322,-6.78233792,36.64090009,functional needs repair
38708,54069,-2e-08,0.0,functional needs repair
38714,13438,-3.60987264,33.83546764,functional needs repair
38722,72426,-9.371344500000001,33.64364787,functional needs repair
38726,52335,-4.30449162,35.58181557,functional needs repair
38728,26212,-10.83680886,39.13364192,functional needs repair
38739,56617,-10.90554807,39.26843407,functional needs repair
38769,71550,-3.03685443,35.48243976,functional needs repair
38772,3592,-9.35588369,33.63803025,functional needs repair
38782,36450,-5.70848831,34.97921877,functional needs repair
38801,19437,-4.98593302,29.78556959,functional needs repair
38804,46127,-2e-08,0.0,functional needs repair
38836,28314,-6.79201342,37.14101103,functional needs repair
38842,52891,-8.06585167,31.92890349,functional needs repair
38843,44306,-4.6258903,38.42483277,functional needs repair
38862,50691,-4.45617002,30.29408323,functional needs repair
38876,9365,-5.16822558,36.30296453,functional needs repair
38879,42505,-8.48435797,36.69243718,functional needs repair
38898,15823,-4.81275338,29.93392788,functional needs repair
38911,26595,-2.00215763,32.98950188,functional needs repair
38918,5550,-4.66218346,30.06038588,functional needs repair
38925,37126,-11.13319871,35.16188884,functional needs repair
38926,39526,-3.42213191,37.56755357,functional needs repair
38939,4768,-1.44004375,31.59572527,functional needs repair
38961,1453,-1.66927224,33.89774439999999,functional needs repair
